datetime,subba,parent,value,temperature_2m,hour,day,month,day_of_week,is_weekend
2022-01-14 01:00:00+00:00,ZOND,NYIS,782,4.4585,1,14,1,4,0
2022-01-14 02:00:00+00:00,ZONA,NYIS,1767,4.5084996,2,14,1,4,0
2022-01-14 03:00:00+00:00,ZONA,NYIS,1706,4.5585,3,14,1,4,0
2022-01-14 04:00:00+00:00,ZONA,NYIS,1621,4.6584997,4,14,1,4,0
2022-01-14 05:00:00+00:00,ZOND,NYIS,737,4.7085,5,14,1,4,0
2022-01-14 06:00:00+00:00,ZONA,NYIS,1492,4.5084996,6,14,1,4,0
2022-01-14 07:00:00+00:00,ZOND,NYIS,701,4.1584997,7,14,1,4,0
2022-01-14 08:00:00+00:00,ZONA,NYIS,1444,4.2085,8,14,1,4,0
2022-01-14 09:00:00+00:00,ZONA,NYIS,1450,4.6085,9,14,1,4,0
2022-01-14 10:00:00+00:00,ZONA,NYIS,1474,5.0585,10,14,1,4,0
2022-01-14 11:00:00+00:00,ZONI,NYIS,553,5.5084996,11,14,1,4,0
2022-01-14 12:00:00+00:00,ZONK,NYIS,2066,5.4585,12,14,1,4,0
2022-01-14 13:00:00+00:00,ZONA,NYIS,1757,5.8085,13,14,1,4,0
2022-01-14 14:00:00+00:00,ZONK,NYIS,2300,6.3585,14,14,1,4,0
2022-01-14 15:00:00+00:00,ZONK,NYIS,2319,6.8085,15,14,1,4,0
2022-01-14 16:00:00+00:00,ZONA,NYIS,1878,6.9084997,16,14,1,4,0
2022-01-14 17:00:00+00:00,ZONA,NYIS,1896,6.7584996,17,14,1,4,0
2022-01-14 18:00:00+00:00,ZONA,NYIS,1888,6.5084996,18,14,1,4,0
2022-01-14 19:00:00+00:00,ZOND,NYIS,771,4.9585,19,14,1,4,0
2022-01-14 20:00:00+00:00,ZONB,NYIS,1352,2.7085001,20,14,1,4,0
2022-01-14 21:00:00+00:00,ZONA,NYIS,1874,1.6585001,21,14,1,4,0
2022-01-14 22:00:00+00:00,ZONA,NYIS,1903,1.0585,22,14,1,4,0
2022-01-14 23:00:00+00:00,ZONA,NYIS,1970,0.5585,23,14,1,4,0
2022-01-15 00:00:00+00:00,ZONA,NYIS,1976,0.4585,0,15,1,5,1
2022-01-15 01:00:00+00:00,ZONA,NYIS,1944,0.108500004,1,15,1,5,1
2022-01-15 02:00:00+00:00,ZONA,NYIS,1913,-0.1415,2,15,1,5,1
2022-01-15 03:00:00+00:00,ZOND,NYIS,791,-0.3415,3,15,1,5,1
2022-01-15 04:00:00+00:00,ZONA,NYIS,1806,-0.5915,4,15,1,5,1
2022-01-15 05:00:00+00:00,ZONE,NYIS,1108,-0.8915,5,15,1,5,1
2022-01-15 06:00:00+00:00,ZONA,NYIS,1688,-1.0415,6,15,1,5,1
2022-01-15 07:00:00+00:00,ZONA,NYIS,1655,-1.1915,7,15,1,5,1
2022-01-15 08:00:00+00:00,ZONE,NYIS,1058,-0.8415,8,15,1,5,1
2022-01-15 09:00:00+00:00,ZOND,NYIS,775,0.2585,9,15,1,5,1
2022-01-15 10:00:00+00:00,ZONC,NYIS,2085,1.5585,10,15,1,5,1
2022-01-15 11:00:00+00:00,ZONA,NYIS,1670,2.4585001,11,15,1,5,1
2022-01-15 12:00:00+00:00,ZONK,NYIS,2317,2.2585,12,15,1,5,1
2022-01-15 13:00:00+00:00,ZONA,NYIS,1778,2.7585,13,15,1,5,1
2022-01-15 14:00:00+00:00,ZONH,NYIS,416,2.9585001,14,15,1,5,1
2022-01-15 15:00:00+00:00,ZONB,NYIS,1339,2.4585001,15,15,1,5,1
2022-01-15 16:00:00+00:00,ZONA,NYIS,1864,1.4085001,16,15,1,5,1
2022-01-15 17:00:00+00:00,ZONH,NYIS,424,-0.041500002,17,15,1,5,1
2022-01-15 18:00:00+00:00,ZONK,NYIS,2369,-0.1415,18,15,1,5,1
2022-01-15 19:00:00+00:00,ZONA,NYIS,1782,-1.0914999,19,15,1,5,1
2022-01-15 20:00:00+00:00,ZOND,NYIS,835,-0.99149996,20,15,1,5,1
2022-01-15 21:00:00+00:00,ZONA,NYIS,1782,-0.6915,21,15,1,5,1
2022-01-15 22:00:00+00:00,ZONA,NYIS,1845,-1.2414999,22,15,1,5,1
2022-01-15 23:00:00+00:00,ZONA,NYIS,1946,-1.5914999,23,15,1,5,1
2022-01-16 00:00:00+00:00,ZONH,NYIS,491,-0.7415,0,16,1,6,1
2022-01-16 01:00:00+00:00,ZONA,NYIS,1975,-0.2915,1,16,1,6,1
2022-01-16 02:00:00+00:00,ZOND,NYIS,834,-0.54150003,2,16,1,6,1
2022-01-16 03:00:00+00:00,ZONA,NYIS,1902,-0.3915,3,16,1,6,1
2022-01-16 04:00:00+00:00,ZOND,NYIS,809,-0.5915,4,16,1,6,1
2022-01-16 05:00:00+00:00,ZONA,NYIS,1801,-0.3915,5,16,1,6,1
2022-01-16 06:00:00+00:00,ZONA,NYIS,1746,-0.79150003,6,16,1,6,1
2022-01-16 07:00:00+00:00,ZONA,NYIS,1710,-0.9415,7,16,1,6,1
2022-01-16 08:00:00+00:00,ZONA,NYIS,1686,-0.1415,8,16,1,6,1
2022-01-16 09:00:00+00:00,ZONI,NYIS,629,0.95849997,9,16,1,6,1
2022-01-16 10:00:00+00:00,ZONB,NYIS,1160,2.3585,10,16,1,6,1
2022-01-16 11:00:00+00:00,ZONF,NYIS,1533,3.3585,11,16,1,6,1
2022-01-16 12:00:00+00:00,ZONI,NYIS,650,2.6585,12,16,1,6,1
2022-01-16 13:00:00+00:00,ZONB,NYIS,1255,2.5585,13,16,1,6,1
2022-01-16 14:00:00+00:00,ZONC,NYIS,2305,2.4585001,14,16,1,6,1
2022-01-16 15:00:00+00:00,ZONC,NYIS,2228,2.3585,15,16,1,6,1
2022-01-16 16:00:00+00:00,ZONK,NYIS,2290,2.2085001,16,16,1,6,1
2022-01-16 17:00:00+00:00,ZONK,NYIS,2320,2.3585,17,16,1,6,1
2022-01-16 18:00:00+00:00,ZOND,NYIS,798,2.6585,18,16,1,6,1
2022-01-16 19:00:00+00:00,ZONA,NYIS,1651,3.1585,19,16,1,6,1
2022-01-16 20:00:00+00:00,ZONA,NYIS,1679,3.3585,20,16,1,6,1
2022-01-16 21:00:00+00:00,ZONA,NYIS,1718,3.8585,21,16,1,6,1
2022-01-16 22:00:00+00:00,ZONA,NYIS,1780,4.0585,22,16,1,6,1
2022-01-16 23:00:00+00:00,ZONA,NYIS,1874,4.3085,23,16,1,6,1
2022-01-17 00:00:00+00:00,ZONA,NYIS,1876,5.4084997,0,17,1,0,0
2022-01-17 01:00:00+00:00,ZONA,NYIS,1849,5.6584997,1,17,1,0,0
2022-01-17 02:00:00+00:00,ZONA,NYIS,1810,5.4585,2,17,1,0,0
2022-01-17 03:00:00+00:00,ZONF,NYIS,1615,5.0585,3,17,1,0,0
2022-01-17 04:00:00+00:00,ZONC,NYIS,2066,4.8585,4,17,1,0,0
2022-01-17 05:00:00+00:00,ZOND,NYIS,763,4.7584996,5,17,1,0,0
2022-01-17 06:00:00+00:00,ZONC,NYIS,1951,4.9585,6,17,1,0,0
2022-01-17 07:00:00+00:00,ZONK,NYIS,1914,5.2584996,7,17,1,0,0
2022-01-17 08:00:00+00:00,ZONE,NYIS,923,5.3085,8,17,1,0,0
2022-01-17 09:00:00+00:00,ZONA,NYIS,1525,5.2584996,9,17,1,0,0
2022-01-17 10:00:00+00:00,ZOND,NYIS,750,5.8585,10,17,1,0,0
2022-01-17 11:00:00+00:00,ZONA,NYIS,1592,5.5585,11,17,1,0,0
2022-01-17 12:00:00+00:00,ZONH,NYIS,303,4.8585,12,17,1,0,0
2022-01-17 13:00:00+00:00,ZONA,NYIS,1694,4.7584996,13,17,1,0,0
2022-01-17 14:00:00+00:00,ZOND,NYIS,762,4.4585,14,17,1,0,0
2022-01-17 15:00:00+00:00,ZONA,NYIS,1754,3.5085,15,17,1,0,0
2022-01-17 16:00:00+00:00,ZONB,NYIS,1322,2.5085,16,17,1,0,0
2022-01-17 17:00:00+00:00,ZOND,NYIS,844,1.5585,17,17,1,0,0
2022-01-17 18:00:00+00:00,ZONA,NYIS,1850,0.8585,18,17,1,0,0
2022-01-17 19:00:00+00:00,ZONB,NYIS,1342,0.2085,19,17,1,0,0
2022-01-17 20:00:00+00:00,ZONA,NYIS,1808,-0.2915,20,17,1,0,0
2022-01-17 21:00:00+00:00,ZONA,NYIS,1819,-0.79150003,21,17,1,0,0
2022-01-17 22:00:00+00:00,ZONA,NYIS,1844,-1.0914999,22,17,1,0,0
2022-01-17 23:00:00+00:00,ZONA,NYIS,1922,-1.2915,23,17,1,0,0
2022-01-18 00:00:00+00:00,ZONI,NYIS,781,-0.79150003,0,18,1,1,0
2022-01-18 01:00:00+00:00,ZONH,NYIS,401,-0.9415,1,18,1,1,0
2022-01-18 02:00:00+00:00,ZONB,NYIS,1313,-0.99149996,2,18,1,1,0
2022-01-18 03:00:00+00:00,ZONA,NYIS,1758,-1.0914999,3,18,1,1,0
2022-01-18 04:00:00+00:00,ZONA,NYIS,1676,-1.2414999,4,18,1,1,0
2022-01-18 05:00:00+00:00,ZOND,NYIS,757,-0.3915,5,18,1,1,0
2022-01-18 06:00:00+00:00,ZONA,NYIS,1571,0.8085,6,18,1,1,0
2022-01-18 07:00:00+00:00,ZONE,NYIS,925,1.2585001,7,18,1,1,0
2022-01-18 08:00:00+00:00,ZONA,NYIS,1526,1.5585,8,18,1,1,0
2022-01-18 09:00:00+00:00,ZONE,NYIS,917,2.2585,9,18,1,1,0
2022-01-18 10:00:00+00:00,ZONB,NYIS,1052,3.3585,10,18,1,1,0
2022-01-18 11:00:00+00:00,ZONB,NYIS,1111,4.5084996,11,18,1,1,0
2022-01-18 12:00:00+00:00,ZONA,NYIS,1718,5.1584997,12,18,1,1,0
2022-01-18 13:00:00+00:00,ZONI,NYIS,718,5.5585,13,18,1,1,0
2022-01-18 14:00:00+00:00,ZONA,NYIS,1857,5.6085,14,18,1,1,0
2022-01-18 15:00:00+00:00,ZONK,NYIS,2325,4.9585,15,18,1,1,0
2022-01-18 16:00:00+00:00,ZONA,NYIS,1907,4.6085,16,18,1,1,0
2022-01-18 17:00:00+00:00,ZOND,NYIS,794,4.5585,17,18,1,1,0
2022-01-18 18:00:00+00:00,ZONA,NYIS,1913,4.5585,18,18,1,1,0
2022-01-18 19:00:00+00:00,ZONA,NYIS,1895,4.1584997,19,18,1,1,0
2022-01-18 20:00:00+00:00,ZONF,NYIS,1481,4.0585,20,18,1,1,0
2022-01-18 21:00:00+00:00,ZONC,NYIS,2179,4.0085,21,18,1,1,0
2022-01-18 22:00:00+00:00,ZONA,NYIS,1891,4.3585,22,18,1,1,0
2022-01-18 23:00:00+00:00,ZOND,NYIS,812,4.4585,23,18,1,1,0
2022-01-19 00:00:00+00:00,ZONA,NYIS,1978,4.2584996,0,19,1,2,0
2022-01-19 01:00:00+00:00,ZONA,NYIS,1942,3.6585,1,19,1,2,0
2022-01-19 02:00:00+00:00,ZONC,NYIS,2271,3.8585,2,19,1,2,0
2022-01-19 03:00:00+00:00,ZONF,NYIS,1610,3.6585,3,19,1,2,0
2022-01-19 04:00:00+00:00,ZONB,NYIS,1217,2.9085,4,19,1,2,0
2022-01-19 05:00:00+00:00,ZONA,NYIS,1663,2.0585,5,19,1,2,0
2022-01-19 06:00:00+00:00,ZONA,NYIS,1609,1.9085001,6,19,1,2,0
2022-01-19 07:00:00+00:00,ZONA,NYIS,1576,1.1585001,7,19,1,2,0
2022-01-19 08:00:00+00:00,ZONE,NYIS,997,1.5585,8,19,1,2,0
2022-01-19 09:00:00+00:00,ZONI,NYIS,568,1.7085,9,19,1,2,0
2022-01-19 10:00:00+00:00,ZONB,NYIS,1069,2.8085,10,19,1,2,0
2022-01-19 11:00:00+00:00,ZONF,NYIS,1450,4.3585,11,19,1,2,0
2022-01-19 12:00:00+00:00,ZONI,NYIS,661,4.5084996,12,19,1,2,0
2022-01-19 13:00:00+00:00,ZONA,NYIS,1823,4.3585,13,19,1,2,0
2022-01-19 14:00:00+00:00,ZONB,NYIS,1312,3.6585,14,19,1,2,0
2022-01-19 15:00:00+00:00,ZONH,NYIS,380,3.4085,15,19,1,2,0
2022-01-19 16:00:00+00:00,ZONE,NYIS,1193,3.3085,16,19,1,2,0
2022-01-19 17:00:00+00:00,ZONA,NYIS,1893,3.2085001,17,19,1,2,0
2022-01-19 18:00:00+00:00,ZOND,NYIS,760,3.5085,18,19,1,2,0
2022-01-19 19:00:00+00:00,ZONA,NYIS,1857,3.6085,19,19,1,2,0
2022-01-19 20:00:00+00:00,ZONC,NYIS,2060,3.5585,20,19,1,2,0
2022-01-19 21:00:00+00:00,ZONF,NYIS,1523,3.6585,21,19,1,2,0
2022-01-19 22:00:00+00:00,ZONB,NYIS,1330,4.1085,22,19,1,2,0
2022-01-19 23:00:00+00:00,ZONA,NYIS,1923,4.5585,23,19,1,2,0
2022-01-20 00:00:00+00:00,ZONI,NYIS,764,4.2584996,0,20,1,3,0
2022-01-20 01:00:00+00:00,ZONA,NYIS,1900,4.0585,1,20,1,3,0
2022-01-20 02:00:00+00:00,ZONA,NYIS,1865,2.5585,2,20,1,3,0
2022-01-20 03:00:00+00:00,ZOND,NYIS,727,1.8085,3,20,1,3,0
2022-01-20 04:00:00+00:00,ZONA,NYIS,1728,1.6085,4,20,1,3,0
2022-01-20 05:00:00+00:00,ZONA,NYIS,1667,1.5585,5,20,1,3,0
2022-01-20 06:00:00+00:00,ZONB,NYIS,1053,1.2585001,6,20,1,3,0
2022-01-20 07:00:00+00:00,ZONK,NYIS,1791,0.3085,7,20,1,3,0
2022-01-20 08:00:00+00:00,ZONK,NYIS,1748,0.008499999,8,20,1,3,0
2022-01-20 09:00:00+00:00,ZONI,NYIS,517,0.70849997,9,20,1,3,0
2022-01-20 10:00:00+00:00,ZOND,NYIS,734,1.6085,10,20,1,3,0
2022-01-20 11:00:00+00:00,ZONC,NYIS,1953,2.4085,11,20,1,3,0
2022-01-20 12:00:00+00:00,ZONA,NYIS,1822,2.2085001,12,20,1,3,0
2022-01-20 13:00:00+00:00,ZONK,NYIS,2250,2.1585,13,20,1,3,0
2022-01-20 14:00:00+00:00,ZONB,NYIS,1360,1.8085,14,20,1,3,0
2022-01-20 15:00:00+00:00,ZONB,NYIS,1374,0.5085,15,20,1,3,0
2022-01-20 16:00:00+00:00,ZONK,NYIS,2532,-0.24150002,16,20,1,3,0
2022-01-20 17:00:00+00:00,ZONA,NYIS,1971,-0.6915,17,20,1,3,0
2022-01-20 18:00:00+00:00,ZONK,NYIS,2535,-1.0415,18,20,1,3,0
2022-01-20 19:00:00+00:00,ZONA,NYIS,1927,-1.1915,19,20,1,3,0
2022-01-20 20:00:00+00:00,ZONE,NYIS,1028,-1.3414999,20,20,1,3,0
2022-01-20 21:00:00+00:00,ZONA,NYIS,1920,-1.4415,21,20,1,3,0
2022-01-20 22:00:00+00:00,ZONB,NYIS,1394,-1.4914999,22,20,1,3,0
2022-01-20 23:00:00+00:00,ZONA,NYIS,2018,-1.6915,23,20,1,3,0
2022-01-21 00:00:00+00:00,ZONB,NYIS,1474,-1.2915,0,21,1,4,0
2022-01-21 01:00:00+00:00,ZONA,NYIS,2000,-1.1415,1,21,1,4,0
2022-01-21 02:00:00+00:00,ZONA,NYIS,1964,-1.1915,2,21,1,4,0
2022-01-21 03:00:00+00:00,ZONA,NYIS,1907,-1.6415,3,21,1,4,0
2022-01-21 04:00:00+00:00,ZONA,NYIS,1823,-2.2914999,4,21,1,4,0
2022-01-21 05:00:00+00:00,ZONA,NYIS,1738,-2.8915,5,21,1,4,0
2022-01-21 06:00:00+00:00,ZONE,NYIS,1015,-3.2415,6,21,1,4,0
2022-01-21 07:00:00+00:00,ZONC,NYIS,2034,-3.3915,7,21,1,4,0
2022-01-21 08:00:00+00:00,ZONA,NYIS,1640,-2.9415,8,21,1,4,0
2022-01-21 09:00:00+00:00,ZONB,NYIS,1126,-1.7414999,9,21,1,4,0
2022-01-21 10:00:00+00:00,ZOND,NYIS,765,-0.3915,10,21,1,4,0
2022-01-21 11:00:00+00:00,ZONA,NYIS,1708,0.8085,11,21,1,4,0
2022-01-21 12:00:00+00:00,ZONG,NYIS,1280,1.7085,12,21,1,4,0
2022-01-21 13:00:00+00:00,ZONA,NYIS,1932,1.8585,13,21,1,4,0
2022-01-21 14:00:00+00:00,ZONA,NYIS,1962,1.5585,14,21,1,4,0
2022-01-21 15:00:00+00:00,ZONK,NYIS,2701,0.8085,15,21,1,4,0
2022-01-21 16:00:00+00:00,ZONI,NYIS,796,-0.2915,16,21,1,4,0
2022-01-21 17:00:00+00:00,ZONC,NYIS,2245,-0.4415,17,21,1,4,0
2022-01-21 18:00:00+00:00,ZONA,NYIS,1870,-0.4415,18,21,1,4,0
2022-01-21 19:00:00+00:00,ZONC,NYIS,2143,-0.2915,19,21,1,4,0
2022-01-21 20:00:00+00:00,ZONK,NYIS,2473,0.8585,20,21,1,4,0
2022-01-21 21:00:00+00:00,ZONA,NYIS,1810,1.2585001,21,21,1,4,0
2022-01-21 22:00:00+00:00,ZONA,NYIS,1850,2.3585,22,21,1,4,0
2022-01-21 23:00:00+00:00,ZONE,NYIS,1244,2.8085,23,21,1,4,0
2022-01-22 00:00:00+00:00,ZONA,NYIS,1974,3.4085,0,22,1,5,1
2022-01-22 01:00:00+00:00,ZONA,NYIS,1963,3.7585,1,22,1,5,1
2022-01-22 02:00:00+00:00,ZONB,NYIS,1418,3.6585,2,22,1,5,1
2022-01-22 03:00:00+00:00,ZONK,NYIS,2685,3.4585001,3,22,1,5,1
2022-01-22 04:00:00+00:00,ZONK,NYIS,2535,2.9585001,4,22,1,5,1
2022-01-22 05:00:00+00:00,ZONA,NYIS,1757,3.0085,5,22,1,5,1
2022-01-22 06:00:00+00:00,ZONA,NYIS,1699,2.6585,6,22,1,5,1
2022-01-22 07:00:00+00:00,ZONK,NYIS,2191,2.3585,7,22,1,5,1
2022-01-22 08:00:00+00:00,ZONA,NYIS,1642,2.0585,8,22,1,5,1
2022-01-22 09:00:00+00:00,ZONK,NYIS,2135,1.8585,9,22,1,5,1
2022-01-22 10:00:00+00:00,ZONK,NYIS,2146,2.1085,10,22,1,5,1
2022-01-22 11:00:00+00:00,ZONA,NYIS,1688,2.5085,11,22,1,5,1
2022-01-22 12:00:00+00:00,ZONA,NYIS,1737,2.6585,12,22,1,5,1
2022-01-22 13:00:00+00:00,ZONK,NYIS,2385,3.0585,13,22,1,5,1
2022-01-22 14:00:00+00:00,ZONA,NYIS,1818,3.1585,14,22,1,5,1
2022-01-22 15:00:00+00:00,ZONE,NYIS,1152,1.6585001,15,22,1,5,1
2022-01-22 16:00:00+00:00,ZONA,NYIS,1821,2.3585,16,22,1,5,1
2022-01-22 17:00:00+00:00,ZONA,NYIS,1785,0.95849997,17,22,1,5,1
2022-01-22 18:00:00+00:00,ZONA,NYIS,1767,1.2585001,18,22,1,5,1
2022-01-22 19:00:00+00:00,ZONA,NYIS,1762,1.7085,19,22,1,5,1
2022-01-22 20:00:00+00:00,ZONK,NYIS,2183,1.9585,20,22,1,5,1
2022-01-22 21:00:00+00:00,ZONA,NYIS,1767,2.2085001,21,22,1,5,1
2022-01-22 22:00:00+00:00,ZONB,NYIS,1330,2.4585001,22,22,1,5,1
2022-01-22 23:00:00+00:00,ZONA,NYIS,1859,2.7585,23,22,1,5,1
2022-01-23 00:00:00+00:00,ZONA,NYIS,1873,3.9585001,0,23,1,6,1
2022-01-23 01:00:00+00:00,ZONA,NYIS,1850,4.0585,1,23,1,6,1
2022-01-23 02:00:00+00:00,ZONE,NYIS,1181,4.1085,2,23,1,6,1
2022-01-23 03:00:00+00:00,ZONA,NYIS,1756,4.2085,3,23,1,6,1
2022-01-23 04:00:00+00:00,ZONK,NYIS,2417,4.3085,4,23,1,6,1
2022-01-23 05:00:00+00:00,ZONK,NYIS,2283,4.4585,5,23,1,6,1
2022-01-23 06:00:00+00:00,ZONK,NYIS,2180,4.5585,6,23,1,6,1
2022-01-23 07:00:00+00:00,ZONA,NYIS,1521,4.4585,7,23,1,6,1
2022-01-23 08:00:00+00:00,ZONA,NYIS,1498,4.6584997,8,23,1,6,1
2022-01-23 09:00:00+00:00,ZONK,NYIS,2014,5.0084996,9,23,1,6,1
2022-01-23 10:00:00+00:00,ZONA,NYIS,1482,5.5585,10,23,1,6,1
2022-01-23 11:00:00+00:00,ZONA,NYIS,1492,5.8085,11,23,1,6,1
2022-01-23 12:00:00+00:00,ZONI,NYIS,619,5.7584996,12,23,1,6,1
2022-01-23 13:00:00+00:00,ZONA,NYIS,1595,6.0585,13,23,1,6,1
2022-01-23 14:00:00+00:00,ZONK,NYIS,2118,6.2085,14,23,1,6,1
2022-01-23 15:00:00+00:00,ZONC,NYIS,2095,6.0084996,15,23,1,6,1
2022-01-23 16:00:00+00:00,ZONA,NYIS,1686,5.5585,16,23,1,6,1
2022-01-23 17:00:00+00:00,ZONA,NYIS,1699,5.2584996,17,23,1,6,1
2022-01-23 18:00:00+00:00,ZONK,NYIS,2000,5.1584997,18,23,1,6,1
2022-01-23 19:00:00+00:00,ZONA,NYIS,1719,5.0084996,19,23,1,6,1
2022-01-23 20:00:00+00:00,ZONK,NYIS,2082,5.1085,20,23,1,6,1
2022-01-23 21:00:00+00:00,ZOND,NYIS,779,5.0084996,21,23,1,6,1
2022-01-23 22:00:00+00:00,ZONA,NYIS,1762,4.8585,22,23,1,6,1
2022-01-23 23:00:00+00:00,ZOND,NYIS,822,4.8585,23,23,1,6,1
2022-01-24 00:00:00+00:00,ZONA,NYIS,1841,4.8585,0,24,1,0,0
2022-01-24 01:00:00+00:00,ZONA,NYIS,1804,5.0084996,1,24,1,0,0
2022-01-24 02:00:00+00:00,ZONA,NYIS,1792,4.9585,2,24,1,0,0
2022-01-24 03:00:00+00:00,ZOND,NYIS,776,4.8085,3,24,1,0,0
2022-01-24 04:00:00+00:00,ZONA,NYIS,1696,4.6085,4,24,1,0,0
2022-01-24 05:00:00+00:00,ZONA,NYIS,1632,4.4084997,5,24,1,0,0
2022-01-24 06:00:00+00:00,ZONA,NYIS,1595,4.3585,6,24,1,0,0
2022-01-24 07:00:00+00:00,ZONA,NYIS,1577,4.3585,7,24,1,0,0
2022-01-24 08:00:00+00:00,ZONA,NYIS,1568,4.4585,8,24,1,0,0
2022-01-24 09:00:00+00:00,ZONA,NYIS,1570,4.8085,9,24,1,0,0
2022-01-24 10:00:00+00:00,ZONE,NYIS,947,5.0585,10,24,1,0,0
2022-01-24 11:00:00+00:00,ZOND,NYIS,765,5.4585,11,24,1,0,0
2022-01-24 12:00:00+00:00,ZONA,NYIS,1811,5.5084996,12,24,1,0,0
2022-01-24 13:00:00+00:00,ZONI,NYIS,695,5.4585,13,24,1,0,0
2022-01-24 14:00:00+00:00,ZONA,NYIS,1938,5.5585,14,24,1,0,0
2022-01-24 15:00:00+00:00,ZONH,NYIS,386,5.3585,15,24,1,0,0
2022-01-24 16:00:00+00:00,ZONK,NYIS,2383,5.0084996,16,24,1,0,0
2022-01-24 17:00:00+00:00,ZONA,NYIS,1948,4.8085,17,24,1,0,0
2022-01-24 18:00:00+00:00,ZOND,NYIS,805,4.4585,18,24,1,0,0
2022-01-24 19:00:00+00:00,ZONB,NYIS,1392,4.5084996,19,24,1,0,0
2022-01-24 20:00:00+00:00,ZONA,NYIS,1909,4.5585,20,24,1,0,0
2022-01-24 21:00:00+00:00,ZOND,NYIS,806,4.7085,21,24,1,0,0
2022-01-24 22:00:00+00:00,ZONA,NYIS,1909,4.7085,22,24,1,0,0
2022-01-24 23:00:00+00:00,ZONA,NYIS,1965,4.4585,23,24,1,0,0
2022-01-25 00:00:00+00:00,ZONA,NYIS,1972,3.8585,0,25,1,1,0
2022-01-25 01:00:00+00:00,ZONA,NYIS,1935,3.7585,1,25,1,1,0
2022-01-25 02:00:00+00:00,ZONA,NYIS,1881,3.7585,2,25,1,1,0
2022-01-25 03:00:00+00:00,ZONA,NYIS,1806,3.6585,3,25,1,1,0
2022-01-25 04:00:00+00:00,ZONB,NYIS,1224,3.4085,4,25,1,1,0
2022-01-25 05:00:00+00:00,ZONB,NYIS,1153,3.4085,5,25,1,1,0
2022-01-25 06:00:00+00:00,ZONA,NYIS,1557,3.3585,6,25,1,1,0
2022-01-25 07:00:00+00:00,ZONE,NYIS,939,3.4085,7,25,1,1,0
2022-01-25 08:00:00+00:00,ZONB,NYIS,1058,3.5085,8,25,1,1,0
2022-01-25 09:00:00+00:00,ZONA,NYIS,1525,3.6085,9,25,1,1,0
2022-01-25 10:00:00+00:00,ZOND,NYIS,783,3.8085,10,25,1,1,0
2022-01-25 11:00:00+00:00,ZONA,NYIS,1618,4.0085,11,25,1,1,0
2022-01-25 12:00:00+00:00,ZONA,NYIS,1719,4.0585,12,25,1,1,0
2022-01-25 13:00:00+00:00,ZONK,NYIS,2276,4.1584997,13,25,1,1,0
2022-01-25 14:00:00+00:00,ZONA,NYIS,1836,4.1584997,14,25,1,1,0
2022-01-25 15:00:00+00:00,ZONE,NYIS,1134,4.0585,15,25,1,1,0
2022-01-25 16:00:00+00:00,ZONB,NYIS,1361,4.0585,16,25,1,1,0
2022-01-25 17:00:00+00:00,ZONA,NYIS,1860,4.0585,17,25,1,1,0
2022-01-25 18:00:00+00:00,ZOND,NYIS,796,4.0585,18,25,1,1,0
2022-01-25 19:00:00+00:00,ZONA,NYIS,1857,4.1085,19,25,1,1,0
2022-01-25 20:00:00+00:00,ZONB,NYIS,1251,4.1584997,20,25,1,1,0
2022-01-25 21:00:00+00:00,ZONB,NYIS,1247,4.1584997,21,25,1,1,0
2022-01-25 22:00:00+00:00,ZONA,NYIS,1888,4.1085,22,25,1,1,0
2022-01-25 23:00:00+00:00,ZOND,NYIS,811,4.1085,23,25,1,1,0
2022-01-26 00:00:00+00:00,ZONB,NYIS,1426,3.7585,0,26,1,2,0
2022-01-26 01:00:00+00:00,ZONA,NYIS,1949,3.7585,1,26,1,2,0
2022-01-26 02:00:00+00:00,ZONA,NYIS,1915,3.6585,2,26,1,2,0
2022-01-26 03:00:00+00:00,ZONE,NYIS,1128,3.6585,3,26,1,2,0
2022-01-26 04:00:00+00:00,ZONB,NYIS,1208,3.6085,4,26,1,2,0
2022-01-26 05:00:00+00:00,ZONA,NYIS,1671,3.4585001,5,26,1,2,0
2022-01-26 06:00:00+00:00,ZOND,NYIS,770,3.2085001,6,26,1,2,0
2022-01-26 07:00:00+00:00,ZONA,NYIS,1594,2.9585001,7,26,1,2,0
2022-01-26 08:00:00+00:00,ZONC,NYIS,1963,2.9085,8,26,1,2,0
2022-01-26 09:00:00+00:00,ZONK,NYIS,1960,3.0585,9,26,1,2,0
2022-01-26 10:00:00+00:00,ZONK,NYIS,2012,3.4585001,10,26,1,2,0
2022-01-26 11:00:00+00:00,ZONA,NYIS,1668,3.7085001,11,26,1,2,0
2022-01-26 12:00:00+00:00,ZONK,NYIS,2357,3.2585,12,26,1,2,0
2022-01-26 13:00:00+00:00,ZONB,NYIS,1377,3.0585,13,26,1,2,0
2022-01-26 14:00:00+00:00,ZONK,NYIS,2465,2.6585,14,26,1,2,0
2022-01-26 15:00:00+00:00,ZONA,NYIS,1936,2.4085,15,26,1,2,0
2022-01-26 16:00:00+00:00,ZONA,NYIS,1924,2.1585,16,26,1,2,0
2022-01-26 17:00:00+00:00,ZONA,NYIS,1908,2.1085,17,26,1,2,0
2022-01-26 18:00:00+00:00,ZONA,NYIS,1883,2.1585,18,26,1,2,0
2022-01-26 19:00:00+00:00,ZONA,NYIS,1879,2.3085,19,26,1,2,0
2022-01-26 20:00:00+00:00,ZONG,NYIS,1090,2.5585,20,26,1,2,0
